Date, Open, High, Low, Close, Volume
03/24/11, 130.40, 131.09, 129.67, 130.90, 159238297
03/23/11, 128.93, 130.00, 128.32, 129.66, 148648703
03/22/11, 129.72, 129.89, 129.17, 129.29, 129743398
03/21/11, 129.35, 130.01, 129.20, 129.74, 154065297
03/18/11, 128.84, 128.88, 127.51, 127.76, 230654406
03/17/11, 128.00, 128.39, 127.10, 127.85, 254521594
03/16/11, 128.15, 128.57, 125.28, 126.175, 469160594
03/15/11, 126.59, 129.33, 126.50, 128.56, 359794812
03/14/11, 129.99, 130.48, 129.06, 130.05, 235607812
03/11/11, 129.52, 131.31, 129.49, 130.84, 225758500
03/10/11, 131.00, 131.18, 129.81, 129.9375, 301665688
03/09/11, 132.32, 132.80, 131.60, 132.39, 153903500
03/08/11, 131.64, 133.00, 131.07, 132.58, 174706406
03/07/11, 132.86, 133.1594, 130.735, 131.43, 216888891
03/04/11, 133.37, 133.63, 131.60, 132.47, 277371500
03/03/11, 132.40, 133.62, 132.39, 133.47, 176485203
03/02/11, 130.75, 131.82, 130.35, 131.21, 200277797
03/01/11, 133.57, 133.69, 130.89, 130.93, 258582297
02/28/11, 132.82, 133.32, 132.38, 133.15, 141600797
02/25/11, 131.48, 132.41, 131.40, 132.33, 141693797
02/24/11, 130.88, 131.44, 129.70, 130.93, 260467016
02/23/11, 131.75, 132.07, 130.21, 131.02, 227610094
02/22/11, 133.12, 134.5615, 131.47, 131.83, 233116406
02/18/11, 134.37, 134.69, 134.06, 134.53, 130002305
02/17/11, 133.46, 134.43, 133.34, 134.25, 109810398
02/16/11, 133.46, 134.01, 133.19, 133.85, 130183398
02/15/11, 133.02, 133.22, 132.3167, 133.01, 119575398
02/14/11, 133.03, 133.54, 132.88, 133.43, 101691102
02/11/11, 131.80, 133.28, 131.77, 133.11, 137716406
02/10/11, 131.60, 132.47, 131.30, 132.321, 162708500
02/09/11, 132.21, 132.63, 131.61, 132.269, 146436609
02/08/11, 132.09, 132.64, 131.73, 132.57, 99072703
02/07/11, 131.44, 132.40, 131.43, 131.97, 112439000
02/04/11, 130.83, 131.20, 130.23, 131.15, 134634703
02/03/11, 130.26, 130.98, 129.57, 130.78, 145886594
02/02/11, 130.40, 130.84, 130.33, 130.485, 118323602
02/01/11, 129.46, 130.97, 129.3801, 130.74, 167194203
01/31/11, 128.07, 128.78, 127.75, 128.68, 149249109
01/28/11, 130.14, 130.35, 127.51, 127.72, 295637188
01/27/11, 129.70, 130.21, 129.47, 129.99, 123302602
01/26/11, 129.49, 130.05, 129.23, 129.67, 141281406
01/25/11, 128.76, 129.28, 128.11, 129.17, 167552188
01/24/11, 128.285, 129.25, 128.26, 129.10, 113715508
01/21/11, 128.88, 129.17, 128.23, 128.37, 151462891
01/20/11, 127.96, 128.40, 127.13, 128.08, 175745594
01/19/11, 129.41, 129.5357, 127.91, 128.25, 151958297
01/18/11, 129.18, 129.64, 129.03, 129.52, 114401297
01/14/11, 128.19, 129.33, 128.10, 129.30, 117677906
01/13/11, 128.63, 128.69, 128.05, 128.3675, 129229102
01/12/11, 128.21, 128.72, 127.4621, 128.58, 107929102
01/11/11, 127.44, 127.74, 126.95, 127.43, 110287000
01/10/11, 126.58, 127.16, 126.20, 126.98, 122401602
01/07/11, 127.56, 127.77, 126.15, 127.14, 156034594
01/06/11, 127.69, 127.83, 127.01, 127.39, 122519000
01/05/11, 126.58, 127.725, 126.46, 127.64, 133975297
01/04/11, 127.33, 127.37, 126.19, 126.98, 137409703
01/03/11, 126.71, 127.60, 125.6969, 127.05, 138725203
12/31/10, 125.53, 125.87, 125.33, 125.75, 91270273
12/30/10, 125.80, 126.13, 125.53, 125.72, 76616852
12/29/10, 125.98, 126.20, 125.90, 125.92, 58033039
12/28/10, 125.90, 125.95, 125.50, 125.83, 55309008
12/27/10, 125.13, 125.77, 125.04, 125.65, 58125969
12/23/10, 125.64, 125.78, 125.29, 125.60, 70079281
12/22/10, 125.48, 125.82, 125.41, 125.78, 78878086
12/21/10, 124.99, 125.47, 124.87, 125.39, 94965438
12/20/10, 124.64, 124.90, 123.98, 124.60, 119085508
12/17/10, 124.08, 124.46, 123.82, 124.30, 141075297
12/16/10, 124.18, 124.91, 123.75, 124.82, 185035203
12/15/10, 124.44, 124.93, 123.89, 124.098, 160823016
12/14/10, 124.75, 125.23, 124.29, 124.67, 147249500
12/13/10, 125.05, 125.20, 124.52, 124.56, 133812594
12/10/10, 124.14, 124.60, 123.73, 124.48, 117571602
12/09/10, 123.97, 124.02, 123.15, 123.76, 123705000
12/08/10, 122.98, 123.38, 122.41, 123.28, 138019203
12/07/10, 123.94, 124.01, 122.76, 122.83, 206580891
12/06/10, 122.63, 123.04, 122.50, 122.76, 103050492
12/03/10, 122.14, 123.03, 122.11, 122.89, 151288797
12/02/10, 121.20, 122.65, 121.13, 122.56, 191213594
12/01/10, 120.20, 121.24, 120.19, 121.01, 221037109
11/30/10, 117.98, 119.17, 117.81, 118.4925, 233930594
11/29/10, 118.50, 119.48, 117.74, 119.162, 223642203
11/26/10, 119.16, 119.81, 118.80, 118.80, 76007695
11/24/10, 119.20, 120.23, 119.18, 120.20, 140159016
11/23/10, 118.77, 119.015, 117.99, 118.4475, 222308891
11/22/10, 119.69, 120.24, 118.77, 120.19, 181592188
11/19/10, 119.90, 120.34, 119.25, 120.29, 156852797
11/18/10, 119.36, 120.39, 119.35, 119.9575, 197723703
11/17/10, 118.21, 118.71, 117.86, 118.218, 172308797
11/16/10, 119.29, 119.49, 117.59, 118.16, 300331906
11/15/10, 120.58, 121.05, 119.98, 120.03, 163940703
11/12/10, 120.82, 121.35, 119.65, 120.198, 239068797
11/11/10, 121.05, 121.82, 120.68, 121.635, 158017500
11/10/10, 121.58, 122.16, 120.66, 122.10, 221387391
11/09/10, 122.82, 122.95, 121.12, 121.61, 186621594
11/08/10, 122.34, 122.69, 121.94, 122.49, 155901594
11/05/10, 122.34, 122.92, 122.18, 122.725, 180654094
11/04/10, 121.28, 122.32, 119.9724, 122.26, 215039297
11/03/10, 119.675, 120.02, 118.45, 119.95, 226702797
11/02/10, 119.42, 119.75, 119.10, 119.475, 158345906
11/01/10, 119.07, 119.75, 117.85, 118.53, 174074703
10/29/10, 118.28, 118.72, 118.07, 118.49, 144305500
10/28/10, 119.06, 119.11, 117.83, 118.40, 168576000
10/27/10, 117.89, 118.51, 117.26, 118.38, 190024000
10/26/10, 118.10, 118.84, 117.87, 118.72, 158982891
10/25/10, 119.14, 119.76, 118.61, 118.70, 151145703
10/22/10, 118.31, 118.53, 118.00, 118.347, 108212305
10/21/10, 118.40, 119.09, 117.21, 118.13, 221546094
10/20/10, 116.94, 118.44, 116.87, 117.87, 200051703
10/19/10, 117.19, 117.85, 116.02, 116.73, 280604719
10/18/10, 117.74, 118.67, 117.31, 118.28, 141502203
10/15/10, 118.28, 118.35, 116.76, 117.70, 243704891
10/14/10, 117.81, 118.01, 116.72, 117.46, 217764297
10/13/10, 117.66, 118.55, 117.38, 117.92, 194347109
10/12/10, 116.27, 117.35, 115.65, 117.01, 182210000
10/11/10, 116.72, 116.97, 116.25, 116.65, 103098305
10/08/10, 116.05, 116.86, 115.61, 116.5375, 177760094
10/07/10, 116.50, 116.53, 115.19, 115.89, 164860000
10/06/10, 116.02, 116.33, 115.56, 116.03, 148626500
10/05/10, 114.80, 116.32, 114.67, 116.04, 229634094
10/04/10, 114.37, 114.85, 113.18, 113.75, 166153203
10/01/10, 114.99, 115.12, 113.93, 114.61, 174638594
09/30/10, 115.05, 115.79, 113.59, 114.13, 287106594
09/29/10, 114.38, 114.91, 114.02, 114.47, 179665703
09/28/10, 114.42, 115.04, 113.18, 114.67, 209207391
09/27/10, 114.86, 114.99, 114.16, 114.27, 128799508
09/24/10, 113.75, 114.90, 113.65, 114.82, 209671703
09/23/10, 112.49, 113.67, 112.18, 112.498, 202354203
09/22/10, 113.80, 114.44, 113.10, 113.42, 191322406
09/21/10, 114.30, 114.84, 113.51, 113.98, 268632375
09/20/10, 112.88, 114.46, 112.5216, 114.21, 214786703
09/17/10, 113.04, 113.15, 112.18, 112.49, 195836797
09/16/10, 112.73, 113.12, 112.35, 113.05, 199962891
09/15/10, 112.32, 113.21, 111.98, 113.08, 168608297
09/14/10, 112.50, 113.29, 112.08, 112.65, 209823594
09/13/10, 112.58, 112.95, 112.13, 112.72, 178503500
09/10/10, 111.12, 111.61, 110.87, 111.482, 127819000
09/09/10, 111.65, 111.68, 110.62, 110.92, 147017906
09/08/10, 109.86, 110.85, 109.81, 110.41, 150268891
09/07/10, 110.37, 110.51, 109.55, 109.64, 141973703
09/03/10, 110.54, 110.99, 109.95, 110.89, 212197297
09/02/10, 108.72, 109.49, 108.49, 109.47, 156112094
